x,y,Class,Filename,type,className,color,Year,Link,Song Name
-13.4604,-69.383644,0,0osdi8jTNWUVWwcQRcqe46.csv,train,Chinese,#F24443,,,
-18.414616,-17.022131,0,4ZFgQ5T8M27csN5W4FlFLh.csv,train,Chinese,#F24443,,,
28.934992,60.922916,0,74JoUf5kCCeeudptc6dESt.csv,train,Chinese,#F24443,,,
32.374413,-24.35356,0,65tY9QyKZDA2v9SUqMYQmj.csv,train,Chinese,#F24443,,,
22.140043,36.729355,0,68Jr2Gjxoecwuz3BVKsATf.csv,train,Chinese,#F24443,,,
-37.988934,-27.56753,0,48MmevqDWyLz5ClNvVHC0l.csv,train,Chinese,#F24443,,,
-70.3254,-17.070066,0,6hfq8AgohZ3WPIYJTPUWPL.csv,train,Chinese,#F24443,,,
-26.964172,0.51824564,0,4clnGPjPOBIY0hwlkT4vpG.csv,train,Chinese,#F24443,,,
-70.5341,23.46327,0,3uUZJrXyGY6Tz7F94aQUNn.csv,train,Chinese,#F24443,,,
11.730951,49.676735,0,3IFhx3YV7cWEml8gCN6xKs.csv,train,Chinese,#F24443,,,
-30.73197,-67.87533,0,7G2aGeNKxFV1Nw5XU5P6By.csv,train,Chinese,#F24443,,,
8.352154,-6.5760307,0,3nvahx3BDCmwirI0Esxb48.csv,train,Chinese,#F24443,,,
9.863564,29.765202,0,2m3vorZ4gGfuf0dpgqudJZ.csv,train,Chinese,#F24443,,,
-19.859112,-65.22894,0,5pYFbV2igDp6CO1um8YNit.csv,train,Chinese,#F24443,,,
-36.238457,-29.022215,0,3tWmJWXeOCdsjnPEHnzL7Q.csv,train,Chinese,#F24443,,,
-61.87753,-32.537876,0,4QEiBrebkLADcIvyKpDYBJ.csv,train,Chinese,#F24443,,,
-22.621973,-50.46006,0,1jKfiSgPouJ2ueilNaUZFp.csv,train,Chinese,#F24443,,,
-61.818638,-31.437798,0,55dU83IcS2Fpe4PTvWuxnq.csv,train,Chinese,#F24443,,,
-17.61324,7.8593464,0,4K3U59lnQmMjcyDLNNT1k2.csv,train,Chinese,#F24443,,,
21.97997,59.55866,0,3QwonMu4ejrky1z9shy6nP.csv,train,Chinese,#F24443,,,
-64.676735,-19.251753,0,4QogQ2XsyLJFzyelQGd1zI.csv,train,Chinese,#F24443,,,
-27.821089,-35.29002,0,3yaBHCJuYLwXyXKcVfcX4I.csv,train,Chinese,#F24443,,,
-38.290966,-54.501953,0,5lzdfCwtu7jXhhoa7nRUql.csv,train,Chinese,#F24443,,,
-12.7946825,2.4774516,0,6kToyqayESMV2HeFohZSOj.csv,train,Chinese,#F24443,,,
-7.4298353,-48.1134,0,2jFROvjeEGAvJQP0vF4wYR.csv,train,Chinese,#F24443,,,
-35.844925,-30.708961,0,7M7sYDtQPIRcsXjqWJ3kaZ.csv,train,Chinese,#F24443,,,
-28.067354,-45.19735,0,7I3B4FjI1i40MW7RAQTBuz.csv,train,Chinese,#F24443,,,
-31.105225,-37.113125,0,5iP3wNg8GhfyG2zG9KZCLS.csv,train,Chinese,#F24443,,,
-14.431577,7.138949,0,63eRLotnGmiiUCzR7WKtty.csv,train,Chinese,#F24443,,,
-13.620204,3.8344588,0,5fHhKPKgSuzF7l3XFw2BLy.csv,train,Chinese,#F24443,,,
-28.96222,-61.881886,0,0oXQU0K1NCDcHdsUzHF5lY.csv,train,Chinese,#F24443,,,
-9.951997,-48.755936,0,6Mbs5t8naNZ5jWnE4RkJLd.csv,train,Chinese,#F24443,,,
-15.665712,-2.1520743,0,22qCLbcOCxU7zUQORmVEEZ.csv,train,Chinese,#F24443,,,
-29.8112,-38.122482,0,5gNjZJfnUu7CgKUzl8MtXs.csv,train,Chinese,#F24443,,,
-22.291458,-45.519207,0,2aGRMSvnjgELiDrC2EUQAj.csv,train,Chinese,#F24443,,,
-60.116096,-18.88115,0,6Lw2keglmOBsEWuOkKVSHb.csv,train,Chinese,#F24443,,,
-33.012707,-28.933273,0,5SS59RayeANAD1UjqJV9i0.csv,train,Chinese,#F24443,,,
-10.318775,-27.592945,0,4zNGUaqJb5oelvkIkyibLm.csv,train,Chinese,#F24443,,,
-31.600445,-76.814644,0,0pFKt6zWlemr2eqLhuJpZh.csv,train,Chinese,#F24443,,,
-35.99393,-32.28024,0,3oTUQNM7T6b2d25S9cHkfE.csv,train,Chinese,#F24443,,,
13.707685,32.910355,0,0cnLR7T1tbmKCnMDjuSKo5.csv,train,Chinese,#F24443,,,
-35.390835,54.460773,0,39mawYAadeSjzRgcvE9Btw.csv,train,Chinese,#F24443,,,
-16.179174,-37.36919,0,5isO4lU1pXHI1iOq5v4wax.csv,train,Chinese,#F24443,,,
-59.69968,-43.29305,0,3uYJgROvaioHjSN8A6Z64a.csv,train,Chinese,#F24443,,,
-34.629986,1.1737366,0,4ZP8RuazsgO3Bvc3j4NmNk.csv,train,Chinese,#F24443,,,
-22.633171,-50.276215,0,3n7gSfnp7QkOqXSZlnk25z.csv,train,Chinese,#F24443,,,
-39.569878,-1.6774787,0,4fSypAKFVTXyVnku7vuijU.csv,train,Chinese,#F24443,,,
-58.82522,12.996195,0,5omil0MHjHy5cJ0QqmFwl1.csv,train,Chinese,#F24443,,,
-18.369146,-2.1904504,0,1R0HmE3k8RMt122rJEbK28.csv,train,Chinese,#F24443,,,
-41.624763,-40.75459,0,5wV4qBp6wCPnwzOZfXXvBQ.csv,train,Chinese,#F24443,,,
69.69132,-14.580259,0,6o3vJ65MJVcWZh7FJNVqHE.csv,train,Chinese,#F24443,,,
-38.391136,-42.729176,0,1HJb8YKHF2xwjdW0BlBpIT.csv,train,Chinese,#F24443,,,
5.2211943,0.7490709,0,7eIyetVuhsm2BNscFNuPzj.csv,train,Chinese,#F24443,,,
-22.914501,-58.25027,0,1EOsyhY3ghaMjDeiwolx34.csv,train,Chinese,#F24443,,,
-10.621798,-58.934353,0,3GX6KMYxAdJeCnfo5bir4n.csv,train,Chinese,#F24443,,,
-1.6340501,-48.128826,0,5Wl7tg6FEifvxwxNZl2HAO.csv,train,Chinese,#F24443,,,
-53.95153,-47.47078,0,1cOsdd7yOe6YfW9lCgnOgR.csv,train,Chinese,#F24443,,,
-65.747574,-25.839268,0,25DvDOAtycd0HNvslw6IyG.csv,train,Chinese,#F24443,,,
-66.9707,-5.196402,0,6HRTlCIy2eu4qFZOIZ1vnN.csv,train,Chinese,#F24443,,,
-25.323816,-73.98528,0,17uud8uiRTnrf7ROFAHWDV.csv,train,Chinese,#F24443,,,
-63.096375,2.0529463,0,3cAnqVQM66lxBfuqhrEDOi.csv,train,Chinese,#F24443,,,
-46.412357,-53.34708,0,4zexp3XYKTYpZKxUMiZ8wD.csv,train,Chinese,#F24443,,,
-56.851665,4.032884,0,5pXagaFdU3Pvh0cFOhqRKe.csv,train,Chinese,#F24443,,,
-26.6514,-36.5689,0,1J6WJLsJcFfBK2hcFYvK0N.csv,train,Chinese,#F24443,,,
-58.057884,-34.703514,0,04hg2cmhMRwWhHR9HM4u6a.csv,train,Chinese,#F24443,,,
-62.68325,12.551141,0,5JoxLCWGyjXM9RrKZKQ4Br.csv,train,Chinese,#F24443,,,
-16.944496,6.414438,0,3GTzHoVuQPkDbiQBGpLjAc.csv,train,Chinese,#F24443,,,
-6.6935205,7.8546968,0,49fhA0qLpznHI9TlynFAJt.csv,train,Chinese,#F24443,,,
-51.749775,16.3895,0,0RXRGAMAiYyW8cP3664Ecg.csv,train,Chinese,#F24443,,,
16.700827,27.100601,0,4FygZVC5eLsihohpIJZL2V.csv,train,Chinese,#F24443,,,
-79.681625,-7.633797,0,1u4ogvKwqx9eTSYGCIuX7y.csv,train,Chinese,#F24443,,,
-41.14601,-34.49064,0,3QYqwy6dBHmOZrg58UVgIh.csv,train,Chinese,#F24443,,,
-17.868141,-10.963755,0,0lDGuOrq1d7uJWVfFTxH6p.csv,train,Chinese,#F24443,,,
-61.31457,-22.37513,0,0MORQjDkck03sMjnutxmcl.csv,train,Chinese,#F24443,,,
-56.910847,-23.216072,0,2qk58rpcivCyfD8SYLTZ1u.csv,train,Chinese,#F24443,,,
-12.775532,-12.747114,0,7ehpCgrfawcqu7gCPqokhD.csv,train,Chinese,#F24443,,,
12.502716,31.58743,0,1CT0k0OE3EW4E15bZNEqha.csv,train,Chinese,#F24443,,,
-26.416872,-48.377842,0,6Jr58rzkyE2dCgTVd0jJmp.csv,train,Chinese,#F24443,,,
26.458246,-23.042694,0,1lmU3bexOYxWaGqAolRoGO.csv,train,Chinese,#F24443,,,
-36.011993,-27.98053,0,2xPuTd7J5lPzsggdeA07j9.csv,train,Chinese,#F24443,,,
-6.272709,7.7317495,0,0S6Bw36ZczPTL8DYx6f09Q.csv,train,Chinese,#F24443,,,
-34.869175,-52.09409,0,5JylsUrtB7FHY4DsBMCBm1.csv,train,Chinese,#F24443,,,
-29.618328,-19.62353,0,6B1bcxXPSCWdCTRWWT7TXp.csv,train,Chinese,#F24443,,,
-59.336517,-18.235197,0,3g4wNSYsKFwt3f2Qbiwne7.csv,train,Chinese,#F24443,,,
-33.28692,-42.40319,0,7tpYtgW1jFnYTfBoHhrSLy.csv,train,Chinese,#F24443,,,
-69.14677,0.87955767,0,3RZjmm3YhZjmSG31zz1Kkz.csv,train,Chinese,#F24443,,,
-23.609016,-43.684135,0,5lPIK05VFaLK6KZ3zLSRJy.csv,train,Chinese,#F24443,,,
-36.978905,-47.615192,0,5eDELQR507UCTcRCKAT6zE.csv,train,Chinese,#F24443,,,
-65.10129,3.633006,0,215rpv6y9soMCoHETMMdIG.csv,train,Chinese,#F24443,,,
-70.81134,4.2709107,0,7qZ1LB2m2Udzd66ejLYFr9.csv,train,Chinese,#F24443,,,
-61.744053,-42.2687,0,6h82rJbmZs8MP4Ba86MUV4.csv,train,Chinese,#F24443,,,
-28.204126,-75.83897,0,5NSQ1djW2KLpmlhGCymo8B.csv,train,Chinese,#F24443,,,
-9.27137,1.515031,0,1YcXLSXHQyFpq5issiOjLp.csv,train,Chinese,#F24443,,,
-29.88923,-74.82551,0,7tyqcmzkRWhdRQASNsVsDE.csv,train,Chinese,#F24443,,,
-63.24371,-31.9508,0,0sPCBwXxTL5T4BJRvarb5m.csv,train,Chinese,#F24443,,,
-60.6725,-24.805073,0,3zV4AGzwHt3ZMXqVJ932IN.csv,train,Chinese,#F24443,,,
-30.128971,-44.54745,0,49ZEkpNyFb9D2C2bwN6gle.csv,train,Chinese,#F24443,,,
-28.962456,-74.8183,0,2KkDIu45ZzGvRJUZfBwRmb.csv,train,Chinese,#F24443,,,
17.767883,62.84526,0,7f4InEWy0mF8K4YTYhWlJb.csv,train,Chinese,#F24443,,,
-49.673897,-46.335995,0,6IBwzK7Cp9JvVdRooRmnQO.csv,train,Chinese,#F24443,,,
-31.581413,-76.35081,0,72NF0gyq7x5q0xynihIapI.csv,train,Chinese,#F24443,,,
-37.167625,-47.89022,0,6Rj5DCg2fJJrtKCriWlzpU.csv,train,Chinese,#F24443,,,
6.9904075,29.267626,0,6pBXRV8vdm9jkec1PrAW7p.csv,train,Chinese,#F24443,,,
-13.616743,-22.300743,0,1IyaumWGH49AYS1P7MwrMq.csv,train,Chinese,#F24443,,,
25.244318,20.495117,0,6WSaotMSQHcSNAcoo1sOok.csv,train,Chinese,#F24443,,,
-36.892536,-20.872103,0,4AePibgw2dUxM1OaCDbI2s.csv,train,Chinese,#F24443,,,
-11.107382,-35.923668,0,36ZjqCGDl9RYZm5wT9GOJJ.csv,train,Chinese,#F24443,,,
-21.992208,-30.92808,0,2HsF6OWT09nml51s8ml4D8.csv,train,Chinese,#F24443,,,
-0.80476475,-6.7546706,0,07IOJZOqNBP8HyhW4Jh1QP.csv,train,Chinese,#F24443,,,
-13.024818,-41.53205,0,1iLIncaA8hzmkLFP5YTFJT.csv,train,Chinese,#F24443,,,
-31.855913,-35.651894,0,2ZMeycTDQMcIms0roWR1Aa.csv,train,Chinese,#F24443,,,
-21.698793,13.964523,0,7eYs8TFwKH0ILKRf4e2Bd8.csv,train,Chinese,#F24443,,,
-26.249184,-11.108518,0,6HFpgOwBTOsxZh8hG4N6vP.csv,train,Chinese,#F24443,,,
-36.99155,-74.14302,0,1yrYzaf8c7xcY3abIBgCvH.csv,train,Chinese,#F24443,,,
-3.514215,-8.503292,0,3OGCeYuLBHHJrh9ZAaFhzF.csv,train,Chinese,#F24443,,,
-74.91568,-11.914269,0,2cVWhiGhN04rPOSb3bC4Rv.csv,train,Chinese,#F24443,,,
-6.9645023,-11.113342,0,5xfiFKJKJ8z5NRx9Ek7vTO.csv,train,Chinese,#F24443,,,
-54.6996,-46.277164,0,1TmKh0aDA7C82cZqsTAT3X.csv,train,Chinese,#F24443,,,
16.87671,61.982334,0,2dPDk9CEX8u65du52rfWJz.csv,train,Chinese,#F24443,,,
-31.824764,-38.116665,0,6YvaqaDzFRHJRUvwjkpNl7.csv,train,Chinese,#F24443,,,
-39.21348,-68.7461,0,5aVK3Kjvdcgr8VFTZ4ecto.csv,train,Chinese,#F24443,,,
-26.436071,2.292472,0,6ZTJX81DiutofBbUylJH8t.csv,train,Chinese,#F24443,,,
18.072496,-53.611248,0,39PnWAdoBmVIdTlGhJMFXY.csv,train,Chinese,#F24443,,,
-23.218164,-52.517166,0,3224iTFJ59MRAGrYB4JIWS.csv,train,Chinese,#F24443,,,
-56.015354,-28.958153,0,4YMZW26tv9ywPT6JdEhCxu.csv,train,Chinese,#F24443,,,
-34.230465,-36.70313,0,53xS9zdyPJubXSttC4XgnS.csv,train,Chinese,#F24443,,,
-64.76514,-29.297798,0,5NY8ZrmbK06uKBVzk6MxGp.csv,train,Chinese,#F24443,,,
-32.160797,-58.69883,0,7qfOCjL5WRljwfuLSqLO79.csv,train,Chinese,#F24443,,,
11.150246,-30.661543,0,7AJJYYhWoUzvB0irWr4rmS.csv,train,Chinese,#F24443,,,
-52.88064,-20.247423,0,2u9es0D0L6scM5l8nI30zk.csv,train,Chinese,#F24443,,,
-40.689384,-47.38815,0,2vsRxl0y2Pog1Tiskw30id.csv,train,Chinese,#F24443,,,
-24.276829,-45.719475,0,7Je4JjJwJs4RhDh3f2W81X.csv,train,Chinese,#F24443,,,
-58.311806,-42.806774,0,7oiRhFDT1nm7SLKTTgYRJ4.csv,train,Chinese,#F24443,,,
-22.213451,-63.835472,0,7tcqojvMkmr5HpOefCTQGd.csv,train,Chinese,#F24443,,,
-11.507469,-51.56774,0,08lAF1VNunowN7WNZvGbDm.csv,train,Chinese,#F24443,,,
-37.781845,-28.083458,0,1rj8VTuvpPVvBNfLPt8Pex.csv,train,Chinese,#F24443,,,
-64.95805,2.4247484,0,09kHTJYjwbU082ZTFDDXK7.csv,train,Chinese,#F24443,,,
-38.179935,-29.80508,0,5wy72Eu1vWnkw8ZRZrvUgD.csv,train,Chinese,#F24443,,,
-25.526653,-63.95276,0,0jzXu2oYFpZieCc85rDjh8.csv,train,Chinese,#F24443,,,
-62.205235,-21.373425,0,1JcaIlUtFPLG9pDI6u6MPS.csv,train,Chinese,#F24443,,,
-25.011013,-27.866251,0,7wxx9NA6oavHnm0gcdGpzg.csv,train,Chinese,#F24443,,,
-69.212524,-6.545573,0,76dudIFf5E6O1a56G3NpGp.csv,train,Chinese,#F24443,,,
-58.971043,2.196547,0,3s2cr0GgZf1RcvhMbYoyF0.csv,train,Chinese,#F24443,,,
-74.753624,-13.714668,0,2EXbjFGBy7T3DjQzbFz3Ch.csv,train,Chinese,#F24443,,,
-30.814943,-36.65914,0,4UF39YAGkjz6DC2hT2Ous5.csv,train,Chinese,#F24443,,,
-32.63574,-58.43096,0,6D8dd25DbVVYOPtyrHjN8N.csv,train,Chinese,#F24443,,,
-59.79507,-43.287224,0,7rZ45vlTe00wg4yhsfs1Br.csv,train,Chinese,#F24443,,,
-20.308296,-31.616234,0,1wgZhdasvxxvSFneymTTIR.csv,train,Chinese,#F24443,,,
-0.33082852,-19.48681,0,1m5hioMqJEcSfND75prU01.csv,train,Chinese,#F24443,,,
-19.295012,5.626749,0,2ZWjz8hueLD3oZj0xFCpc6.csv,train,Chinese,#F24443,,,
-20.981894,-31.183582,0,54uTKl72TTHigUq1rOCxqX.csv,train,Chinese,#F24443,,,
-60.330544,2.2398198,0,12gePkrOSPNsXlOD501Xnt.csv,train,Chinese,#F24443,,,
-58.698025,-31.896835,0,13ClSWX7aL5rnPuLaCjXY2.csv,train,Chinese,#F24443,,,
-16.128664,-4.7870083,0,57XRxbAGR9s5JnTkWR3ECm.csv,train,Chinese,#F24443,,,
-18.275064,17.77728,0,6OtyefsgRmMVzQBb7vnRwf.csv,train,Chinese,#F24443,,,
21.827597,59.595806,0,2lzZiF1Z9IxCxV0Aed42jA.csv,train,Chinese,#F24443,,,
-29.353771,-44.103947,0,62dg2ot0nhjuBhKHZv6J8H.csv,train,Chinese,#F24443,,,
11.823991,35.121082,0,2nrlab8n4rRrOlEfati184.csv,train,Chinese,#F24443,,,
-71.70002,25.021284,0,5fiKpYCuttfvpJGynixUoE.csv,train,Chinese,#F24443,,,
-73.084076,5.180308,0,1oqYpk3nZ3V8C9PVA0jifu.csv,train,Chinese,#F24443,,,
-69.55885,5.577527,0,63Cf2K2KmnVIxjq6zlPgy0.csv,train,Chinese,#F24443,,,
-16.721733,-57.155155,0,2CSFkbkdcxO4ZcboaqsKuY.csv,train,Chinese,#F24443,,,
-13.575402,0.3296803,0,1lNIoad0zQvDhACTgdYijE.csv,train,Chinese,#F24443,,,
-62.125412,0.90717095,0,3N69zQ7CjZAh5SQIK2Obnq.csv,train,Chinese,#F24443,,,
-28.933678,-75.21333,0,39SQQB7iQhVpPmuNK6hWPc.csv,train,Chinese,#F24443,,,
-40.49179,-36.176296,0,7otymUBkRwucgPHPtJhB8L.csv,train,Chinese,#F24443,,,
-19.223972,-9.028251,0,2ID8AIGF7a5rzazGz4u42W.csv,train,Chinese,#F24443,,,
-55.682594,-18.70208,0,2LUkq9c3oBzcLszRsBa394.csv,train,Chinese,#F24443,,,
-22.71814,16.2923,0,6coOGuMGGntmBMdaHH8B1Q.csv,train,Chinese,#F24443,,,
-18.406599,-42.47055,0,5O77CFOWlrLCmxNfkWgrTj.csv,train,Chinese,#F24443,,,
-51.778625,50.636494,0,1nTQ8E9jiTeqF4GwYOmMOX.csv,train,Chinese,#F24443,,,
-35.018032,-76.80891,0,6u5pzcwrr3m7JgHh7U3BiZ.csv,train,Chinese,#F24443,,,
-65.06041,-17.550196,0,2sN7dmkKDb2Qwx48tx5OcI.csv,train,Chinese,#F24443,,,
-67.27714,11.242775,0,098NmYYNqO001iUfuMOB78.csv,train,Chinese,#F24443,,,
-32.53105,-53.781128,0,2xhxlgXq7YAsFeiu5F9Mxy.csv,train,Chinese,#F24443,,,
-32.109146,25.954746,0,7BTvNm7vk0L7Th7llSOowB.csv,train,Chinese,#F24443,,,
-33.542,-42.663082,0,32JOMsUDPhwpoSglCf7SKJ.csv,train,Chinese,#F24443,,,
-69.15603,-31.389246,0,3Zap9ucYccLEgUyezLQcI4.csv,train,Chinese,#F24443,,,
-14.819268,-60.46092,0,5ZdD578JaIOSCttBai0qHs.csv,train,Chinese,#F24443,,,
-27.32691,-56.635063,0,2MFn9EtB51rTAk2QBITuHE.csv,train,Chinese,#F24443,,,
-26.964502,-46.449978,0,5QhQRalN8CGrFkZSC2nc1T.csv,train,Chinese,#F24443,,,
14.3053665,33.09242,0,6Vy7G0h70sA8of12TRJLB1.csv,train,Chinese,#F24443,,,
-21.634808,-50.03475,0,3Npm6ENFpZOI8JYZeWrdYN.csv,train,Chinese,#F24443,,,
-55.632454,-18.63051,0,4Pmv3iA7FJj2mPxRze0NfS.csv,train,Chinese,#F24443,,,
-41.30184,-35.581512,0,6IS1z3ZiYliHhPNQxcVNHT.csv,train,Chinese,#F24443,,,
4.0812664,-6.9616075,0,6v46iWeSQUXSlUWtFzOP40.csv,train,Chinese,#F24443,,,
-32.080757,-47.504353,0,6FGhxvWVVSgyFffCb85Sei.csv,train,Chinese,#F24443,,,
-15.441051,4.0236635,0,3BluDN2oQB7REZtXvQztvz.csv,train,Chinese,#F24443,,,
-23.722944,-61.439472,0,7KrEtEcmyqaMuwufp20Qep.csv,train,Chinese,#F24443,,,
-15.348867,-63.117428,0,02fuwbaH3Fpg4mjSOm9Nf2.csv,train,Chinese,#F24443,,,
-23.44038,-39.124264,0,3YOSLiGxTpJxZGuHBXICyB.csv,train,Chinese,#F24443,,,
-8.577362,-58.123795,0,10P5m6WSCvlYCKsCLO70o9.csv,train,Chinese,#F24443,,,
-10.719686,-17.643225,0,5sZ2xLxC7FT82HD7eukNkx.csv,train,Chinese,#F24443,,,
8.868891,-1.0425009,0,3SEkNGHEh2Kebp4iGpQmes.csv,train,Chinese,#F24443,,,
-59.185246,6.8718367,0,7olcFkFeW94FQhHrFh1de6.csv,train,Chinese,#F24443,,,
-46.267937,-47.67298,0,2UiTz3jbIMZxZWmIEDQjQ4.csv,train,Chinese,#F24443,,,
-66.487564,16.121784,0,1zZx7O0i6Qv5RTLx1tIgxu.csv,train,Chinese,#F24443,,,
54.0274,27.926718,0,6f3uRox00FyfjyjlmpGRau.csv,train,Chinese,#F24443,,,
16.334894,-37.459732,0,1z7bhfeJ1YhPCBR85L0kJf.csv,train,Chinese,#F24443,,,
-11.101841,-61.04357,0,3urclOq2G2kgUB6uIGDDUU.csv,train,Chinese,#F24443,,,
-28.382343,-6.0927773,0,7tT16bBfJmNa3evpjtGa4v.csv,train,Chinese,#F24443,,,
-12.946865,-6.282904,0,7D57n5TlAFXrzrRLE4uW12.csv,train,Chinese,#F24443,,,
-20.655994,-59.16487,0,4rO7x8zV7srpz8cELHYKO2.csv,train,Chinese,#F24443,,,
-63.69919,15.284826,0,63jhQBtUmp49BWYD5dm3Ll.csv,train,Chinese,#F24443,,,
-40.502953,-27.388905,0,2j3L6BwYTcTyHqQQAsBHUc.csv,train,Chinese,#F24443,,,
-14.334625,-57.758644,0,4JMdwOS5TqLbHXUqQL9OrY.csv,train,Chinese,#F24443,,,
-48.31192,-52.88171,0,7oyxxlOHi60dA3IwuZtyUW.csv,train,Chinese,#F24443,,,
-23.910027,-56.468075,0,7fSxBqAVkfs8Ze8U84VTIp.csv,train,Chinese,#F24443,,,
-11.435273,2.762309,0,5AreC0o5FenkbyigoYD6eJ.csv,train,Chinese,#F24443,,,
0.5181803,-15.505733,0,6rpBUHQRSXKprF9T6cpoUL.csv,train,Chinese,#F24443,,,
-51.04023,-46.903374,0,4lD7XqNnea0D7gzHSWMt3E.csv,train,Chinese,#F24443,,,
-18.448666,-17.064798,0,7lLNnaIVeM0aemGWxiWUgt.csv,train,Chinese,#F24443,,,
20.644705,-4.3348866,0,3Ju88eULJQzt5w3KoyaThQ.csv,train,Chinese,#F24443,,,
-30.27825,-77.65345,0,302ccyOOFDWVjgsuE5Ugi0.csv,train,Chinese,#F24443,,,
-33.324883,-1.936154,0,3MWBQbZOTI5EWYUZs1h7DD.csv,train,Chinese,#F24443,,,
-67.804756,23.615564,0,2WYNsJrlfP4zh6ngYbdjZI.csv,train,Chinese,#F24443,,,
-18.588438,-42.385605,0,3v7z4jcQBIxK5iuRZUxTB4.csv,train,Chinese,#F24443,,,
-61.875134,-22.136993,0,16FMJhKK46KCdBo0dx8tdD.csv,train,Chinese,#F24443,,,
-16.097837,0.7726313,0,6T0R5K5lBz8lmlnijzJSHU.csv,train,Chinese,#F24443,,,
-14.175618,-41.8649,0,6eu4SUhYzMFLGAXEEQ9i2r.csv,train,Chinese,#F24443,,,
-37.86275,-27.202484,0,4sfjPl8CAXw1zhwBDG3r3p.csv,train,Chinese,#F24443,,,
-31.037024,-26.169415,0,2lqfIe1tixNdrEBKzOhtAt.csv,train,Chinese,#F24443,,,
8.034329,-0.5451116,0,6ttniofZ54yDOc18Q1pSlJ.csv,train,Chinese,#F24443,,,
-28.40757,10.744979,0,15sjMqYmy6kKmOKsyKtiNN.csv,train,Chinese,#F24443,,,
-32.889454,-59.187485,0,3zBkzD1oewAVNG2wRiAZrC.csv,train,Chinese,#F24443,,,
-69.05312,16.288654,0,1g7LcP7caj4kdn98KIuL4Y.csv,train,Chinese,#F24443,,,
-48.58545,-46.80965,0,4WJZw0dvOUKlpCYlkc9Dfr.csv,train,Chinese,#F24443,,,
-32.990135,-0.18924999,0,7nRFcaQ7cVTrIZr45hKiGs.csv,train,Chinese,#F24443,,,
-4.3904114,-15.793555,0,3zrNE4YWkszsCbbX6RSOJY.csv,train,Chinese,#F24443,,,
-33.64176,-3.158976,0,15tMGBIvSKeIbyYIZnVzW1.csv,train,Chinese,#F24443,,,
24.510433,-22.001535,0,4VIAIGcouyw59AUjZKfXlQ.csv,train,Chinese,#F24443,,,
-34.67318,-56.766678,0,43SHy6gwcdMiy1lQ6DB0yy.csv,train,Chinese,#F24443,,,
-23.740583,-18.520252,0,0Q2dq7B7zfaXMUg5F6w4ey.csv,train,Chinese,#F24443,,,
-57.40826,-29.8236,0,1JPUzghs2KzmHSihUeWwjG.csv,train,Chinese,#F24443,,,
-40.397682,-27.770117,0,7HAhqmqrhUDAdWvmwcgjJU.csv,train,Chinese,#F24443,,,
-25.51911,-43.509163,0,2pJlVorrklzoUJnHLPLI0b.csv,train,Chinese,#F24443,,,
-21.182566,5.464475,0,1xylgaXz3UlJuh7KS1VpYP.csv,train,Chinese,#F24443,,,
-61.03708,-31.625082,0,4igNlKv0DnXHKlNrrdtPpo.csv,train,Chinese,#F24443,,,
-65.1251,3.652422,0,3zAsMJUVxR0wKcxHTPqlPt.csv,train,Chinese,#F24443,,,
17.22172,-53.09446,0,4Zax0Gc56kukIT6nlgLLE4.csv,train,Chinese,#F24443,,,
-27.721647,-35.178055,0,2xv4zZerV4ZvSDoONtTgPU.csv,train,Chinese,#F24443,,,
-18.90944,-12.949959,0,0WNbORFICO56kcFuGuc3Xb.csv,train,Chinese,#F24443,,,
-2.685628,-43.292484,0,6jn90f2ZU9IsEpNVDbDvsd.csv,train,Chinese,#F24443,,,
-49.808094,-45.41435,0,6DD0Ma9SE7RQPZ6QbR3weB.csv,train,Chinese,#F24443,,,
-40.087566,-64.33736,0,30T3qvngUulOb5CMics9IB.csv,train,Chinese,#F24443,,,
-18.904306,-50.208946,0,1kNVjS9y2EYNGkI3QmXLlP.csv,train,Chinese,#F24443,,,
-29.870241,-61.082294,0,5TK2NMPJaX3VX7CMdGZCkg.csv,train,Chinese,#F24443,,,
-59.430206,-35.02873,0,00g7zUTyU43XV8yOzogaHv.csv,train,Chinese,#F24443,,,
-69.616234,21.493355,0,2dYfQ2JTHAfIFnP4jKyi3k.csv,train,Chinese,#F24443,,,
-28.018187,-42.841396,0,2cXYdofMYUugFzFTLoEkpk.csv,train,Chinese,#F24443,,,
-26.178679,0.9709202,0,5nogFj4K6ohdERgXdxf1XP.csv,train,Chinese,#F24443,,,
-22.462154,-33.161087,0,5PWPg9CXkQB2YuFdxvCNF9.csv,train,Chinese,#F24443,,,
-8.813453,-58.58343,0,2tuMz0jGPOTqPbbHkKMohe.csv,train,Chinese,#F24443,,,
-44.06659,-41.449253,0,005R4YtMrt1QnuT29C7Xjf.csv,train,Chinese,#F24443,,,
-32.889854,-59.940495,0,5jmYXFo0aaJS9BjNyIpaKh.csv,train,Chinese,#F24443,,,
-18.509226,6.1291285,0,5BPSkLQWzU4EBmWapbdmcg.csv,train,Chinese,#F24443,,,
-38.419914,-64.80238,0,1N4GmRS9exekns9qbFcho4.csv,train,Chinese,#F24443,,,
-1.66846,-48.143623,0,3j4sAYSroXHlpN6eLUgUH8.csv,train,Chinese,#F24443,,,
-19.972765,9.974905,0,3le453Aar1L1dkjWFoWu0H.csv,train,Chinese,#F24443,,,
-5.95858,7.276703,0,6J7wAB19bAQWr4knYcudLj.csv,train,Chinese,#F24443,,,
